item,itemLabel,startDate,endDate
Q12616694,조병세,1999-03-03,1999-03-05
,최규학,1999-03-06,2000-08-28
,김유배,2000-08-29,2001-04-01
,이재달,2001-04-02,2003-03-03
Q16084791,안주섭,2003-03-03,2004-09-23
Q16094929,박유철,2004-09-24,2007-04-19
Q16080386,김정복,2007-04-20,2008-02-28
Q16080301,김양,2008-02-29,2011-02-23
Q16081832,박승춘,2011-02-24,2017-05-11
,최완근,2016-10-31,2017-03-31
,최완근,2017-05-11,2017-05-17
Q18444725,피우진,2017-05-17,2019-08-14
,민병원,2019-08-14,2019-08-16
Q81226575,박삼득,2019-08-16,2020-12-30
Q16092691,황기철,2020-12-31,2022-05-13
Q12596650,박민식,2022-05-13,2022-05-13
